CRAWL_TS,COUNTRY_VAL,PARTNER,PRODUCT_NAME_VAL,MONTHLY_INSTALMENT_AMT,INSTALMENT_MONTH
2025-10-06T17:25:56Z,Australia,Partner A,iPhone 15 Pro 512GB,54.13,36
2025-10-06T17:25:59Z,Australia,Partner A,iPhone 17 Pro 512GB,66.63,36
2025-10-06T17:26:01Z,Australia,Partner A,iPhone 17 512GB,149.91,12
2025-10-06T17:26:02Z,Australia,Partner A,iPhone 15 Pro Max 1TB,68.02,36
2025-10-06T17:26:05Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,60.37,24
2025-10-06T17:26:08Z,Australia,Partner A,iPad (A16) 128GB,35.37,24
2025-10-06T17:26:10Z,Australia,Partner A,iP15P 128,38.85,36
2025-10-06T17:26:12Z,Australia,Partner A,iPad (A16) 128GB,23.58,36
2025-10-06T17:26:17Z,Australia,Partner A,iPhone 17 256GB,38.86,36
2025-10-06T17:26:19Z,Australia,Partner A,iPhone 15 Pro 256GB,158.25,12
2025-10-06T17:26:20Z,Australia,Partner A,iPhone Air 1TB,108.29,24
2025-10-06T17:26:25Z,Australia,Partner A,iPhone 17 256GB,38.86,36
2025-10-06T17:26:31Z,Australia,Partner A,iPad (A16) 256GB,87.41,12
2025-10-06T17:26:32Z,Australia,Partner A,iPhone Air 256GB,149.91,12
2025-10-06T17:26:32Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,34.69,36
2025-10-06T17:26:34Z,Australia,Partner A,iPhone 15 Pro Max 256GB,72.87,24
2025-10-06T17:26:40Z,Australia,Partner A,iPhone 15 Pro 256GB,158.25,12
2025-10-06T17:26:45Z,Australia,Partner A,iPhone 17 Pro 256GB,166.58,12
2025-10-06T17:26:47Z,Australia,Partner A,iPhone 16e 128GB,41.62,24
2025-10-06T17:26:52Z,Australia,Partner A,iPhone 15 Pro Max 256GB,72.87,24
2025-10-06T17:26:54Z,Australia,Partner A,iP15P 128,58.29,24
2025-10-06T17:26:54Z,Australia,Partner A,iPhone 17 512GB,149.91,12
2025-10-06T17:26:55Z,Australia,Partner A,iP15P 128,38.85,36
2025-10-06T17:27:00Z,Australia,Partner A,iPad (A16) 256GB,87.41,12
2025-10-06T17:27:03Z,Australia,Partner A,iPhone 16 128GB,104.08,12
2025-10-06T17:27:03Z,Australia,Partner A,iP15P 128,38.85,36
2025-10-06T17:27:05Z,Australia,Partner A,iPhone Air 256GB,149.91,12
2025-10-06T17:27:09Z,Australia,Partner A,iPhone 17 Pro 1TB,116.62,24
2025-10-06T17:27:09Z,Australia,Partner A,iPhone Air 1TB,108.29,24
2025-10-06T17:27:10Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,49.97,36
2025-10-06T17:27:12Z,Australia,Partner A,iPhone 16e 512GB,129.08,12
2025-10-06T17:27:13Z,Australia,Partner A,iPhone 17 Pro 1TB,233.25,12
2025-10-06T17:27:14Z,Australia,Partner A,iP 17 PM 1TB,124.95,24
2025-10-06T17:27:14Z,Australia,Partner A,AirPods 4 with Active Noise Cancellation,8.3,36
2025-10-06T17:27:14Z,Australia,Partner A,AirPods 4 with Active Noise Cancellation,24.91,12
2025-10-06T17:27:14Z,Australia,Partner A,AirPods 4 with Active Noise Cancellation,12.45,24
2025-10-06T17:27:20Z,Australia,Partner A,iPad (A16) 128GB,70.75,12
2025-10-06T17:27:23Z,Australia,Partner A,iPhone 15 Pro Max 1TB,102.04,24
2025-10-06T17:27:26Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,40.25,36
2025-10-06T17:27:27Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,74.95,24
2025-10-06T17:27:29Z,Australia,Partner A,iPhone 17 Pro 1TB,116.62,24
2025-10-06T17:27:34Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,149.91,12
2025-10-06T17:27:35Z,Australia,Partner A,iPhone 15 Pro 256GB,66.62,24
2025-10-06T17:27:35Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,34.69,36
2025-10-06T17:27:37Z,Australia,Partner A,iPhone 15 Pro 512GB,187.41,12
2025-10-06T17:27:39Z,Australia,Partner A,iPhone 17 Pro 512GB,99.95,24
2025-10-06T17:27:45Z,Australia,Partner A,iP 17 PM 1TB,83.3,36
2025-10-06T17:27:46Z,Australia,Partner A,iPhone 17 Pro 256GB,55.52,36
2025-10-06T17:27:55Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,40.25,36
2025-10-06T17:27:56Z,Australia,Partner A,iPhone 17 512GB,49.97,36
2025-10-06T17:28:01Z,Australia,Partner A,iPhone 17 Pro 256GB,166.58,12
2025-10-06T17:28:54Z,Australia,Partner A,iPad Pro 11-inch (M4) 512GB,199.91,12
2025-10-06T17:30:05Z,Australia,Partner A,iPhone Air 512GB,91.62,24
2025-10-07T17:09:05Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,149.91,12
2025-10-07T17:09:23Z,Australia,Partner A,iPhone 17 512GB,74.95,24
2025-10-07T17:09:26Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,104.08,12
2025-10-07T17:10:00Z,Australia,Partner A,iPhone 15 Pro 512GB,81.2,24
2025-10-07T17:10:09Z,Australia,Partner A,iPhone 17 512GB,74.95,24
2025-10-07T17:10:28Z,Australia,Partner A,iPad (A16) 256GB,43.7,24
2025-10-07T17:11:34Z,Australia,Partner A,iPhone Air 512GB,61.08,36
2025-10-07T17:11:43Z,Australia,Partner A,iPad (A16) 128GB,70.75,12
2025-10-07T17:11:52Z,Australia,Partner A,iPad (A16) 256GB,87.41,12
2025-10-07T17:12:26Z,Australia,Partner A,iPhone 15 Pro 512GB,54.13,36
2025-10-07T17:12:26Z,Australia,Partner A,iPad (A16) 128GB,35.37,24
2025-10-07T17:12:37Z,Australia,Partner A,iPad (A16) 128GB,70.75,12
2025-10-07T17:12:53Z,Australia,Partner A,iPhone 15 Pro 256GB,44.41,36
2025-10-07T17:13:01Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,44.41,36
2025-10-07T17:13:02Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,133.25,12
2025-10-07T17:13:18Z,Australia,Partner A,iPhone Air 1TB,72.19,36
2025-10-07T17:13:23Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,40.25,36
2025-10-07T17:13:31Z,Australia,Partner A,iPhone 17 Pro 1TB,77.75,36
2025-10-07T17:13:44Z,Australia,Partner A,iPhone Air 1TB,72.19,36
2025-10-07T17:13:46Z,Australia,Partner A,iPhone Air 1TB,216.58,12
2025-10-07T17:13:49Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,44.41,36
2025-10-07T17:13:53Z,Australia,Partner A,iPhone 16e 256GB,49.95,24
2025-10-07T17:13:58Z,Australia,Partner A,iPhone 15 Pro 256GB,66.62,24
2025-10-07T17:14:11Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,49.97,36
2025-10-07T17:14:17Z,Australia,Partner A,iPhone 16 128GB,34.69,36
2025-10-07T17:14:21Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,104.08,12
2025-10-07T17:14:38Z,Australia,Partner A,iP15P 128,58.29,24
2025-10-07T17:14:39Z,Australia,Partner A,iPhone 17 Pro 512GB,99.95,24
2025-10-07T17:14:43Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,120.75,12
2025-10-07T17:14:45Z,Australia,Partner A,iPhone 17 512GB,49.97,36
2025-10-07T17:14:51Z,Australia,Partner A,iPhone Air 256GB,74.95,24
2025-10-07T17:14:58Z,Australia,Partner A,iPhone Air 512GB,91.62,24
2025-10-07T17:15:03Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,133.25,12
2025-10-07T17:15:05Z,Australia,Partner A,iPhone 17 Pro 1TB,77.75,36
2025-10-07T17:15:09Z,Australia,Partner A,iPhone Air 512GB,61.08,36
2025-10-07T17:15:17Z,Australia,Partner A,iPhone 17 Pro 512GB,66.63,36
2025-10-07T17:15:23Z,Australia,Partner A,iPhone Air 1TB,108.29,24
2025-10-07T17:15:29Z,Australia,Partner A,iPhone Air 1TB,108.29,24
2025-10-07T17:15:35Z,Australia,Partner A,iPhone Air 256GB,49.97,36
2025-10-07T17:15:43Z,Australia,Partner A,iPhone Air 512GB,183.25,12
2025-10-07T17:15:46Z,Australia,Partner A,iPad (A16) 256GB,29.13,36
2025-10-07T17:15:50Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,40.25,36
2025-10-07T17:15:55Z,Australia,Partner A,iPhone 17 256GB,38.86,36
2025-10-07T17:15:57Z,Australia,Partner A,iPhone 17 Pro 256GB,83.29,24
2025-10-07T17:16:07Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,34.69,36
2025-10-07T17:16:07Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,34.69,36
2025-10-07T17:16:15Z,Australia,Partner A,iPhone 16 128GB,52.04,24
2025-10-07T17:16:16Z,Australia,Partner A,AirPods Pro 3,11.91,36
2025-10-07T17:16:16Z,Australia,Partner A,AirPods Pro 3,35.75,12
2025-10-07T17:16:19Z,Australia,Partner A,iPhone 15 Pro 256GB,66.62,24
2025-10-07T17:16:22Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,49.97,36
2025-10-07T17:16:33Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,66.62,24
2025-10-07T17:16:45Z,Australia,Partner A,iPhone 15 Pro 512GB,187.41,12
2025-10-07T17:16:52Z,Australia,Partner A,AirPods (3rd gen) with Lightning Charging Case,23.25,12
2025-10-07T17:16:52Z,Australia,Partner A,AirPods (3rd gen) with Lightning Charging Case,11.62,24
2025-10-07T17:16:52Z,Australia,Partner A,AirPods (3rd gen) with Lightning Charging Case,7.75,36
2025-10-07T17:17:02Z,Australia,Partner A,iPhone 17 256GB,58.29,24
2025-10-07T17:17:03Z,Australia,Partner A,iPhone 16e 256GB,33.3,36
2025-10-07T17:17:27Z,Australia,Partner A,iPhone Air 256GB,149.91,12
2025-10-07T17:17:33Z,Australia,Partner A,iPhone Air 512GB,183.25,12
2025-10-07T17:17:36Z,Australia,Partner A,iPhone Air 512GB,61.08,36
2025-10-07T17:17:41Z,Australia,Partner A,iPhone Air 256GB,149.91,12
2025-10-07T17:17:42Z,Australia,Partner A,iPhone 17 Pro 1TB,233.25,12
2025-10-07T17:17:53Z,Australia,Partner A,iPhone 17 256GB,38.86,36
2025-10-07T17:17:54Z,Australia,Partner A,iPhone 16e 128GB,83.25,12
2025-10-07T17:18:00Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,104.08,12
2025-10-07T17:18:03Z,Australia,Partner A,iP15P 128,141.58,12
2025-10-07T17:18:12Z,Australia,Partner A,iPhone 17 Pro 512GB,99.95,24
2025-10-07T17:18:22Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,66.62,24
2025-10-07T17:18:40Z,Australia,Partner A,iP15P 128,58.29,24
2025-10-07T17:18:47Z,Australia,Partner A,iPhone 15 Pro 256GB,66.62,24
2025-10-07T17:18:48Z,Australia,Partner A,iPad (A16) 128GB,70.75,12
2025-10-07T17:19:03Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,60.37,24
2025-10-07T17:19:04Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,29.13,36
2025-10-07T17:19:08Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,40.25,36
2025-10-07T17:19:10Z,Australia,Partner A,iPhone 16e 256GB,49.95,24
2025-10-07T17:19:10Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,52.04,24
2025-10-07T17:19:11Z,Australia,Partner A,iPad (A16) 128GB,70.75,12
2025-10-07T17:19:17Z,Australia,Partner A,iP15P 128,58.29,24
2025-10-07T17:19:27Z,Australia,Partner A,iPad (A16) 256GB,87.41,12
2025-10-07T17:19:34Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,44.41,36
2025-10-07T17:19:39Z,Australia,Partner A,iPhone Air 1TB,108.29,24
2025-10-07T17:19:40Z,Australia,Partner A,iPhone Air 256GB,74.95,24
2025-10-07T17:19:56Z,Australia,Partner A,iPhone 16e 256GB,99.91,12
2025-10-07T17:20:11Z,Australia,Partner A,iPhone 17 512GB,74.95,24
2025-10-07T17:20:12Z,Australia,Partner A,iPhone Air 1TB,216.58,12
2025-10-07T17:20:15Z,Australia,Partner A,iPhone 15 Pro 512GB,187.41,12
2025-10-07T17:20:19Z,Australia,Partner A,iPad (A16) 256GB,43.7,24
2025-10-07T17:20:29Z,Australia,Partner A,iPhone 16e 128GB,41.62,24
2025-10-07T17:20:42Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,133.25,12
2025-10-07T17:20:45Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,66.62,24
2025-10-07T17:20:46Z,Australia,Partner A,iPhone 17 512GB,149.91,12
2025-10-07T17:20:53Z,Australia,Partner A,iP15P 128,141.58,12
2025-10-07T17:20:59Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,29.13,36
2025-10-07T17:21:00Z,Australia,Partner A,iPhone 15 Pro 256GB,66.62,24
2025-10-07T17:21:08Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,74.95,24
2025-10-07T17:21:11Z,Australia,Partner A,iPhone 17 256GB,116.58,12
2025-10-07T17:21:23Z,Australia,Partner A,iPhone Air 1TB,72.19,36
2025-10-07T17:21:23Z,Australia,Partner A,iP15P 128,38.85,36
2025-10-07T17:21:24Z,Australia,Partner A,iPad (A16) 256GB,87.41,12
2025-10-07T17:21:24Z,Australia,Partner A,iPhone Air 1TB,72.19,36
2025-10-07T17:21:26Z,Australia,Partner A,iP15P 128,58.29,24
2025-10-07T17:21:30Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,149.91,12
2025-10-07T17:21:47Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,40.25,36
2025-10-07T17:21:58Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,43.7,24
2025-10-07T17:22:10Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,29.13,36
2025-10-07T17:22:28Z,Australia,Partner A,iPhone 15 Pro 256GB,158.25,12
2025-10-07T17:22:31Z,Australia,Partner A,iPhone 17 256GB,58.29,24
2025-10-07T17:22:37Z,Australia,Partner A,iPad (A16) 256GB,43.7,24
2025-10-07T17:22:53Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,43.7,24
2025-10-07T17:23:01Z,Australia,Partner A,iPhone 17 Pro 256GB,166.58,12
2025-10-07T17:23:01Z,Australia,Partner A,AirPods 4,9.12,24
2025-10-07T17:23:01Z,Australia,Partner A,AirPods 4,,36
2025-10-07T17:23:07Z,Australia,Partner A,iPhone 17 256GB,58.29,24
2025-10-07T17:23:16Z,Australia,Partner A,iPhone 15 Pro 512GB,54.13,36
2025-10-07T17:23:16Z,Australia,Partner A,iPhone 16e 128GB,41.62,24
2025-10-07T17:23:25Z,Australia,Partner A,iPhone 16e 256GB,99.91,12
2025-10-07T17:23:27Z,Australia,Partner A,iPhone 15 Pro 256GB,44.41,36
2025-10-07T17:23:33Z,Australia,Partner A,iPhone 15 Pro 1TB,95.79,24
2025-10-07T17:23:36Z,Australia,Partner A,iPhone 17 256GB,116.58,12
2025-10-07T17:23:36Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,52.04,24
2025-10-07T17:23:50Z,Australia,Partner A,iPhone 17 Pro 256GB,55.52,36
2025-10-07T17:23:54Z,Australia,Partner A,iPhone Air 1TB,108.29,24
2025-10-07T17:24:00Z,Australia,Partner A,iPhone Air 512GB,91.62,24
2025-10-07T17:24:05Z,Australia,Partner A,iPhone 17 512GB,74.95,24
2025-10-07T17:24:09Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,87.41,12
2025-10-07T17:24:11Z,Australia,Partner A,iPhone 17 Pro 256GB,55.52,36
2025-10-07T17:24:14Z,Australia,Partner A,iPhone 17 256GB,116.58,12
2025-10-07T17:24:26Z,Australia,Partner A,iPad (A16) 256GB,43.7,24
2025-10-07T17:24:32Z,Australia,Partner A,iPhone 16e 512GB,64.54,24
2025-10-07T17:24:38Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,52.04,24
2025-10-07T17:24:43Z,Australia,Partner A,iPhone 17 512GB,149.91,12
2025-10-07T17:24:44Z,Australia,Partner A,iPhone 15 Pro 1TB,95.79,24
2025-10-07T17:25:09Z,Australia,Partner A,iPhone 16e 512GB,64.54,24
2025-10-07T17:25:16Z,Australia,Partner A,iPhone 17 256GB,38.86,36
2025-10-07T17:25:59Z,Australia,Partner A,AirPods 4 with Active Noise Cancellation,12.45,24
2025-10-07T17:25:59Z,Australia,Partner A,AirPods 4 with Active Noise Cancellation,8.3,36
2025-10-08T17:10:05Z,Australia,Partner A,iPad (A16) 256GB,29.13,36
2025-10-08T17:10:15Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,66.62,24
2025-10-08T17:10:25Z,Australia,Partner A,iPad (A16) 256GB,87.41,12
2025-10-08T17:10:40Z,Australia,Partner A,iPhone 16e 128GB,41.62,24
2025-10-08T17:10:50Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,120.75,12
2025-10-08T17:11:44Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,29.13,36
2025-10-08T17:11:57Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,34.69,36
2025-10-08T17:12:06Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,133.25,12
2025-10-08T17:12:18Z,Australia,Partner A,iPhone Air 256GB,74.95,24
2025-10-08T17:12:42Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,149.91,12
2025-10-08T17:12:55Z,Australia,Partner A,iPhone Air 1TB,72.19,36
2025-10-08T17:12:55Z,Australia,Partner A,iPad (A16) 256GB,43.7,24
2025-10-08T17:13:03Z,Australia,Partner A,AirPods (3rd gen) with Lightning Charging Case,7.75,36
2025-10-08T17:13:03Z,Australia,Partner A,AirPods (3rd gen) with Lightning Charging Case,11.62,24
2025-10-08T17:13:03Z,Australia,Partner A,AirPods (3rd gen) with Lightning Charging Case,23.25,12
2025-10-08T17:13:17Z,Australia,Partner A,iPhone 15 Pro 1TB,63.85,36
2025-10-08T17:13:21Z,Australia,Partner A,iPhone 17 512GB,149.91,12
2025-10-08T17:13:27Z,Australia,Partner A,iPhone 17 256GB,58.29,24
2025-10-08T17:13:36Z,Australia,Partner A,iPhone 15 Pro 256GB,44.41,36
2025-10-08T17:13:38Z,Australia,Partner A,AirPods Pro 3,11.91,36
2025-10-08T17:13:38Z,Australia,Partner A,AirPods Pro 3,17.87,24
2025-10-08T17:13:38Z,Australia,Partner A,AirPods Pro 3,35.75,12
2025-10-08T17:13:48Z,Australia,Partner A,iPhone 16e 512GB,64.54,24
2025-10-08T17:14:17Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,34.69,36
2025-10-08T17:14:17Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,104.08,12
2025-10-08T17:14:19Z,Australia,Partner A,iPhone 15 Pro 256GB,66.62,24
2025-10-08T17:14:20Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,66.62,24
2025-10-08T17:14:23Z,Australia,Partner A,iPad (A16) 256GB,29.13,36
2025-10-08T17:14:30Z,Australia,Partner A,iPhone Air 1TB,108.29,24
2025-10-08T17:14:30Z,Australia,Partner A,iPhone 17 256GB,38.86,36
2025-10-08T17:14:33Z,Australia,Partner A,AirPods Pro 2,11.08,36
2025-10-08T17:14:33Z,Australia,Partner A,AirPods Pro 2,33.25,12
2025-10-08T17:14:33Z,Australia,Partner A,AirPods Pro 2,16.62,24
2025-10-08T17:14:45Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,49.97,36
2025-10-08T17:14:50Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,44.41,36
2025-10-08T17:14:54Z,Australia,Partner A,iPhone Air 512GB,61.08,36
2025-10-08T17:15:06Z,Australia,Partner A,iPad (A16) 256GB,43.7,24
2025-10-08T17:15:06Z,Australia,Partner A,iPhone 15 Pro 256GB,44.41,36
2025-10-08T17:15:11Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,66.62,24
2025-10-08T17:15:11Z,Australia,Partner A,iPhone Air 1TB,216.58,12
2025-10-08T17:15:16Z,Australia,Partner A,iPad (A16) 256GB,87.41,12
2025-10-08T17:15:17Z,Australia,Partner A,iPhone 16e 256GB,49.95,24
2025-10-08T17:15:25Z,Australia,Partner A,iPhone Air 1TB,216.58,12
2025-10-08T17:15:29Z,Australia,Partner A,iPhone 15 Pro 512GB,187.41,12
2025-10-08T17:15:38Z,Australia,Partner A,iPhone 15 Pro 256GB,66.62,24
2025-10-08T17:15:38Z,Australia,Partner A,iPhone 15 Pro 1TB,95.79,24
2025-10-08T17:15:47Z,Australia,Partner A,iP15P 128,38.85,36
2025-10-08T17:15:53Z,Australia,Partner A,iPhone 17 256GB,38.86,36
2025-10-08T17:15:57Z,Australia,Partner A,iPhone 15 Pro 1TB,63.85,36
2025-10-08T17:16:00Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,40.25,36
2025-10-08T17:16:20Z,Australia,Partner A,iP15P 128,38.85,36
2025-10-08T17:16:23Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,34.69,36
2025-10-08T17:16:25Z,Australia,Partner A,iPhone Air 512GB,183.25,12
2025-10-08T17:16:27Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,52.04,24
2025-10-08T17:16:31Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,40.25,36
2025-10-08T17:16:35Z,Australia,Partner A,iPhone Air 256GB,149.91,12
2025-10-08T17:16:41Z,Australia,Partner A,iPhone Air 256GB,149.91,12
2025-10-08T17:16:45Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,60.37,24
2025-10-08T17:16:45Z,Australia,Partner A,iPhone 15 Pro 512GB,187.41,12
2025-10-08T17:16:49Z,Australia,Partner A,iPhone 16e 256GB,33.3,36
2025-10-08T17:16:51Z,Australia,Partner A,iPhone Air 512GB,91.62,24
2025-10-08T17:16:58Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,40.25,36
2025-10-08T17:17:00Z,Australia,Partner A,iPad (A16) 128GB,35.37,24
2025-10-08T17:17:02Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,49.97,36
2025-10-08T17:17:05Z,Australia,Partner A,iPhone 16e 128GB,27.75,36
2025-10-08T17:17:11Z,Australia,Partner A,iPhone 17 256GB,38.86,36
2025-10-08T17:17:21Z,Australia,Partner A,iPad (A16) 128GB,35.37,24
2025-10-08T17:17:30Z,Australia,Partner A,iPad (A16) 128GB,70.75,12
2025-10-08T17:17:35Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,43.7,24
2025-10-08T17:17:37Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,149.91,12
2025-10-08T17:17:37Z,Australia,Partner A,iPad (A16) 256GB,43.7,24
2025-10-08T17:17:43Z,Australia,Partner A,iPhone Air 1TB,216.58,12
2025-10-08T17:17:44Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,52.04,24
2025-10-08T17:17:46Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,60.37,24
2025-10-08T17:17:53Z,Australia,Partner A,iPhone 17 256GB,116.58,12
2025-10-08T17:17:55Z,Australia,Partner A,iPad (A16) 128GB,23.58,36
2025-10-08T17:17:56Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,87.41,12
2025-10-08T17:17:59Z,Australia,Partner A,iPhone 15 Pro 512GB,187.41,12
2025-10-08T17:18:02Z,Australia,Partner A,iPhone Air 1TB,108.29,24
2025-10-08T17:18:09Z,Australia,Partner A,iPhone 15 Pro 512GB,81.2,24
2025-10-08T17:18:12Z,Australia,Partner A,iPhone 17 512GB,74.95,24
2025-10-08T17:18:18Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,29.13,36
2025-10-08T17:18:19Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,74.95,24
2025-10-08T17:18:26Z,Australia,Partner A,iP15P 128,58.29,24
2025-10-08T17:18:42Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,87.41,12
2025-10-08T17:18:43Z,Australia,Partner A,iP15P 128,58.29,24
2025-10-08T17:18:44Z,Australia,Partner A,iPhone Air 256GB,149.91,12
2025-10-08T17:18:44Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,43.7,24
2025-10-08T17:18:50Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,104.08,12
2025-10-08T17:18:53Z,Australia,Partner A,iPhone Air 1TB,72.19,36
2025-10-08T17:18:55Z,Australia,Partner A,iPhone Air 1TB,108.29,24
2025-10-08T17:18:57Z,Australia,Partner A,iPhone Air 256GB,149.91,12
2025-10-08T17:18:59Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,49.97,36
2025-10-08T17:19:02Z,Australia,Partner A,iPhone 15 Pro 512GB,54.13,36
2025-10-08T17:19:02Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,120.75,12
2025-10-08T17:19:05Z,Australia,Partner A,iP15P 128,38.85,36
2025-10-08T17:19:07Z,Australia,Partner A,iPhone Air 256GB,49.97,36
2025-10-08T17:19:15Z,Australia,Partner A,iPad (A16) 256GB,87.41,12
2025-10-08T17:19:23Z,Australia,Partner A,iPhone 15 Pro 512GB,54.13,36
2025-10-08T17:19:51Z,Australia,Partner A,iPhone Air 256GB,49.97,36
2025-10-08T17:19:56Z,Australia,Partner A,iP15P 128,141.58,12
2025-10-08T17:19:58Z,Australia,Partner A,iPhone Air 512GB,91.62,24
2025-10-08T17:19:58Z,Australia,Partner A,iP15P 128,38.85,36
2025-10-08T17:20:04Z,Australia,Partner A,iPhone 15 Pro 256GB,158.25,12
2025-10-08T17:20:08Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,29.13,36
2025-10-08T17:20:09Z,Australia,Partner A,iPad (A16) 256GB,87.41,12
2025-10-08T17:20:21Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,60.37,24
2025-10-08T17:20:23Z,Australia,Partner A,iPhone 15 Pro 1TB,95.79,24
2025-10-08T17:20:24Z,Australia,Partner A,iPhone 17 512GB,49.97,36
2025-10-08T17:20:25Z,Australia,Partner A,AirPods 4,,36
2025-10-08T17:20:25Z,Australia,Partner A,AirPods 4,9.12,24
2025-10-08T17:20:25Z,Australia,Partner A,AirPods 4,,12
2025-10-08T17:20:37Z,Australia,Partner A,iPhone 17 256GB,116.58,12
2025-10-08T17:20:40Z,Australia,Partner A,iPhone 15 Pro 256GB,158.25,12
2025-10-08T17:20:44Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,60.37,24
2025-10-08T17:20:48Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,149.91,12
2025-10-08T17:20:48Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,44.41,36
2025-10-08T17:21:07Z,Australia,Partner A,iPhone Air 256GB,74.95,24
2025-10-08T17:21:16Z,Australia,Partner A,iPhone 15 Pro 256GB,158.25,12
2025-10-08T17:21:20Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,74.95,24
2025-10-08T17:21:26Z,Australia,Partner A,iPhone Air 512GB,91.62,24
2025-10-08T17:21:33Z,Australia,Partner A,iPhone 17 256GB,116.58,12
2025-10-08T17:21:36Z,Australia,Partner A,iPhone 15 Pro 1TB,216.58,12
2025-10-08T17:21:38Z,Australia,Partner A,iP15P 128,141.58,12
2025-10-08T17:21:44Z,Australia,Partner A,iP15P 128,58.29,24
2025-10-08T17:21:50Z,Australia,Partner A,iPhone Air 1TB,216.58,12
2025-10-08T17:21:58Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,87.41,12
